name,party,Constituency & State,gender,is_nominated,nth loksabha
"Girri,Shri Maheish",BJP,East Delhi (NCT of Delhi ),male,0,16
"Godam,Shri Nagesh",TRS,Adilabad (Telangana ),male,0,16
"Godse,Shri Hemant Tukaram",SS,Nashik (Maharashtra ),male,0,16
"Gogoi,Shri Gaurav",INC,Kaliabor (Assam ),male,0,16
"Gohain,Shri Rajen",BJP,Nawgong (Assam ),male,0,16
"Gopal,Dr. K.",AIADMK,Nagapattinam (Tamil Nadu ),male,0,16
"Gopalakrishnan,Shri R.",AIADMK,Madurai (Tamil Nadu ),male,0,16
"Goud,Dr. Boora Narsaiah",TRS,Bhongir (Telangana ),male,0,16
"Gowda,Shri Devaragunda Venkappa Sadananda",BJP,Bangalore North (Karnataka ),male,0,16
"Gupta,Shri Sudheer",BJP,Mandsour (Madhya Pradesh ),male,0,16
"Gupta,Shri Shyama Charan",BJP,Allahabad (Uttar Pradesh ),male,0,16
"Gurjar,Shri Krishan Pal",BJP,Faridabad (Haryana ),male,0,16
"Gutha,Shri Sukender Reddy",INC,Nalgonda (Telangana ),male,0,16
"Hansdah,Shri Rama Chandra",BJD,Mayurbhanj (Odisha ),male,0,16
"Hansdak,Shri Vijay Kumar",JMM,Rajmahal (Jharkhand ),male,0,16
"Hari,Shri G.",AIADMK,Arakkonam (Tamil Nadu ),male,0,16
"Harsh Vardhan ,Dr.",BJP,Chandni Chowk (NCT of Delhi ),male,0,16
"Hasan,Begum Tabassum",RLD,Kairana (Uttar Pradesh ),female,0,16
"Hay,Prof. Richard",BJP,Nominated Anglo-Indian (Kerala ),male,1,16
"Hazra,Dr. Anupam",AITC,Bolpur (West Bengal ),male,0,16
"Hegde,Shri Anantkumar",BJP,Uttara Kannada (Karnataka ),male,0,16
"Hema Malini,Smt.",BJP,Mathura (Uttar Pradesh ),female,0,16
"Hikaka,Shri Jhina",BJD,Koraput (Odisha ),male,0,16
"Hooda,Shri Deepender Singh",INC,Rohtak (Haryana ),male,0,16
"Hukkeri,Shri Prakash Babanna",INC,Chikkodi (Karnataka ),male,0,16
"Innocent,Shri",Ind.,Chalakudy (Kerala ),male,0,16
"Jadhav,Shri Sanjay Haribhau",SS,Parbhani (Maharashtra ),male,0,16
"Jadhav,Shri Prataprao",SS,Buldhana (Maharashtra ),male,0,16
"Jaiswal,Dr. Sanjay",BJP,Paschim Champaran (Bihar ),male,0,16
"Jakhar,Shri Sunil Kumar",INC,Gurdaspur (Punjab ),male,0,16
"Jardosh,Smt. Darshana Vikram",BJP,Surat (Gujarat ),female,0,16
"Jat,Prof. Sanwar Lal",BJP,Ajmer (Rajasthan ),male,0,16
"Jatua,Shri Choudhury Mohan",AITC,Mathurapur (West Bengal ),male,0,16
"Jaunapuria,Shri Sukhbir Singh",BJP,Tonk-Sawai Madhopur (Rajasthan ),male,0,16
"Jayadevan,Shri C. N.",CPI,Thrissur (Kerala ),male,0,16
"Jayavardhan,Dr. Jayakumar",AIADMK,Chennai South (Tamil Nadu ),male,0,16
"Jena,Shri Rabindra Kumar",BJD,Balasore (Odisha ),male,0,16
"Jigajinagi,Shri Ramesh Chandappa",BJP,Bijapur (Karnataka ),male,0,16
"Joshi,Shri Pralhad Venkatesh",BJP,Dharwad (Karnataka ),male,0,16
"Joshi,Shri Chandra Prakash",BJP,Chittorgarh (Rajasthan ),male,0,16
"Joshi,Dr. Murli Manohar",BJP,Kanpur (Uttar Pradesh ),male,0,16
"Jyoti,Sadhvi Niranjan",BJP,Fatehpur (Uttar Pradesh ),female,0,16
"K.,Shri Parasuraman",AIADMK,Thanjavur (Tamil Nadu ),male,0,16
"Kachhadiya,Shri Naranbhai Bhikhabhai",BJP,Amreli (Gujarat ),male,0,16
"Kadiyam,Shri Srihari",TRS,Warangal (Telangana ),male,0,16
"Kaiser,Choudhary Mehboob Ali",LJSP,Khagaria (Bihar ),male,0,16
"Kalvakuntla,Smt. Kavitha",TRS,Nizamabad (Telangana ),female,0,16
"Kamal Nath,Shri",INC,Chhindwara (Madhya Pradesh ),male,0,16
"Kamaraj,Dr. K.",AIADMK,Kallakurichi (Tamil Nadu ),male,0,16
"Kambhampati,Dr. Hari Babu",BJP,Visakhapatnam (Andhra Pradesh ),male,0,16
"Karadi,Shri Sanganna Amarappa",BJP,Koppal (Karnataka ),male,0,16
"Karandlaje,Km. Shobha",BJP,Udupi Chikmagalur (Karnataka ),female,0,16
"Karra,Shri Tariq Hameed",J&KPDP,Srinagar (Jammu and Kashmir ),male,0,16
"Karunakaran,Shri P.",CPI(M),Kasaragod (Kerala ),male,0,16
"Kashyap,Shri Dharmendra Kumar",BJP,Aonla (Uttar Pradesh ),male,0,16
"Kashyap,Shri Virender",BJP,Shimla (Himachal Pradesh ),male,0,16
"Kashyap,Shri Dinesh",BJP,Bastar (Chhattisgarh ),male,0,16
"Kaswan,Shri Rahul",BJP,Churu (Rajasthan ),male,0,16
"Kataria,Shri Rattan Lal",BJP,Ambala (Haryana ),male,0,16
"Kateel,Shri Nalin Kumar",BJP,Dakshina Kannada (Karnataka ),male,0,16
"Katheria,Prof. (Dr.) Ram Shankar",BJP,Agra (Uttar Pradesh ),male,0,16
"Kaushik,Shri Ramesh Chander",BJP,Sonipat (Haryana ),male,0,16
"Kesineni,Shri Srinivas",TDP,Vijayawada (Andhra Pradesh ),male,0,16
"Khadse,Smt. Raksha Nikhil",BJP,Raver (Maharashtra ),female,0,16
"Khaire,Shri Chandrakant Bhaurao",SS,Aurangabad (Maharashtra ),male,0,16
"Khalsa,Shri Harinder Singh",AAP,Fatehgarh Sahib (Punjab ),male,0,16
"Khan,Shri Md. Badaruddoza",CPI(M),Murshidabad (West Bengal ),male,0,16
"Khanduri, Maj Gen Bhuwan Chandra AVSM (Retd.)",BJP,Garhwal (Uttarakhand ),male,0,16
"Khanna,Shri Vinod",BJP,Gurdaspur (Punjab ),male,0,16
"Kharge,Shri Mallikarjun",INC,Gulbarga (Karnataka ),male,0,16
"Kher,Smt. Kirron",BJP,Chandigarh (Chandigarh ),female,0,16
"Khuba,Shri Bhagwanth",BJP,Bidar (Karnataka ),male,0,16
"Kirtikar,Shri Gajanan Chandrakant",SS,Mumbai-North-West (Maharashtra ),male,0,16
"Kishore,Shri Kaushal",BJP,Mohanlalganj (Uttar Pradesh ),male,0,16
"Kodikunnil,Shri Suresh",INC,Mavelikkara (Kerala ),male,0,16
"Koli,Shri Bahadur Singh",BJP,Bharatpur (Rajasthan ),male,0,16
"Koshyari,Shri Bhagat Singh",BJP,Nainital-Udhamsingh Nagar (Uttarakhand ),male,0,16
"Kothapalli,Smt. Geetha",YSR Congress Party,Araku (Andhra Pradesh ),female,0,16
"Kukde,Shri Madhukarrao Yashwantrao",NCP,Bhandara-Gondiya (Maharashtra ),male,0,16
"Kulaste,Shri Faggan Singh",BJP,Mandla (Madhya Pradesh ),male,0,16
"Kumar,Dr. Virendra",BJP,Tikamgarh (Madhya Pradesh ),male,0,16
"Kumar,Shri Shanta",BJP,Kangra (Himachal Pradesh ),male,0,16
"Kumar,Shri Kunwar Sarvesh",BJP,Moradabad (Uttar Pradesh ),male,0,16
"Kumar,Shri Santosh",JD(U),Purnia (Bihar ),male,0,16
"Kumar,Shri Kaushalendra",JD(U),Nalanda (Bihar ),male,0,16
"Kumar,Shri Shailesh (Bulo Mandal)",RJD,Bhagalpur (Bihar ),male,0,16
"Kumar,Dr. Arun",RLSP,Jahanabad (Bihar ),male,0,16
"Kumar,Shri P.",AIADMK,Tiruchirappalli (Tamil Nadu ),male,0,16
"Kundariya,Shri Mohanbhai Kalyanji",BJP,Rajkot (Gujarat ),male,0,16
"Kushawaha,Shri Ravindra",BJP,Salempur (Uttar Pradesh ),male,0,16
"Kushwaha,Shri Upendra",RLSP,Karakat (Bihar ),male,0,16
"Laguri,Smt. Sakuntala",BJD,Keonjhar (Odisha ),female,0,16
"Lakhanpal,Shri Raghav",BJP,Saharanpur (Uttar Pradesh ),male,0,16
"Lekhi,Smt. Meenakashi",BJP,New Delhi (NCT of Delhi ),female,0,16
"Lokhande,Shri Sadashiv Kisan",SS,Shirdi (Maharashtra ),male,0,16
"M.,Smt. Vasanthi",AIADMK,Tenkasi (Tamil Nadu ),female,0,16
"Maadam,Smt. Poonamben Hematbhai",BJP,Jamnagar (Gujarat ),female,0,16
"Maganti,Shri Murali Mohan",TDP,Rajahmundry (Andhra Pradesh ),male,0,16
"Magantti,Shri Venkateswara Rao (Babu)",TDP,Eluru (Andhra Pradesh ),male,0,16
"Mahadik,Shri Dhananjay Bhimrao",NCP,Kolhapur (Maharashtra ),male,0,16
"Mahajan,Smt. Poonam Pramod",BJP,Mumbai-North-Central (Maharashtra ),female,0,16
"Mahato,Shri Bidyut Baran",BJP,Jamshedpur (Jharkhand ),male,0,16
"Mahato,Dr. Mriganka",AITC,Purulia (West Bengal ),male,0,16
"Mahendran,Shri C.",AIADMK,Pollachi (Tamil Nadu ),male,0,16
"Mahtab,Shri Bhartruhari",BJD,Cuttack (Odisha ),male,0,16
"Mahto,Dr. Banshilal",BJP,Korba (Chhattisgarh ),male,0,16
"Majhi,Shri Balabhadra",BJD,Nabarangpur (Odisha ),male,0,16
"Malviya,Prof. Chintamani",BJP,Ujjain (Madhya Pradesh ),male,0,16
"Malyadri,Shri Sriram",TDP,Bapatla (Andhra Pradesh ),male,0,16
"Mandal,Dr. Tapas",AITC,Ranaghat (West Bengal ),male,0,16
"Mani,Shri Jose K.",KC(M),Kottayam (Kerala ),male,0,16
"Manjhi,Shri Hari",BJP,Gaya (Bihar ),male,0,16
"Mann,Shri Bhagwant",AAP,Sangrur (Punjab ),male,0,16
"Marabi,Shri Kamalbhan Singh",BJP,Surguja (Chhattisgarh ),male,0,16
"Maragatham,Smt. K.",AIADMK,Kancheepuram (Tamil Nadu ),female,0,16
"Marutharajaa,Shri R.P.",AIADMK,Perambalur (Tamil Nadu ),male,0,16
"Maurya,Shri Keshav Prasad (Kushwaha)",BJP,Phulpur (Uttar Pradesh ),male,0,16
"Meena,Shri Harish Chandra",BJP,Dausa (Rajasthan ),male,0,16
"Meena,Shri Arjunlal",BJP,Udaipur (Rajasthan ),male,0,16
"Meghwal,Shri Arjun Ram",BJP,Bikaner (Rajasthan ),male,0,16
"Meinya,Dr. Thokchom",INC,Inner Manipur (Manipur ),male,0,16
"Mishra,Shri Janardan",BJP,Rewa (Madhya Pradesh ),male,0,16
"Mishra,Shri Kalraj",BJP,Deoria (Uttar Pradesh ),male,0,16
"Mishra,Shri Anoop",BJP,Morena (Madhya Pradesh ),male,0,16
"Mishra,Shri Daddan",BJP,Shrawasti (Uttar Pradesh ),male,0,16
"Mishra,Shri Bhairon Prasad",BJP,Banda (Uttar Pradesh ),male,0,16
"Misra,Shri Ajay (Teni)",BJP,Kheri (Uttar Pradesh ),male,0,16
"Misra,Shri Pinaki",BJD,Puri (Odisha ),male,0,16
"Modi,Shri Narendra Damodardas",BJP,Varanasi (Uttar Pradesh ),male,0,16
"Mohammad,Shri Asrarul Haque",INC,Kishanganj (Bihar ),male,0,16
"Mohammed,Shri Faizal P.P.",NCP,Lakshadweep (Lakshadweep ),male,0,16
"Mohan,Shri P. C.",BJP,Bangalore Central (Karnataka ),male,0,16
"Mohapatra,Shri Sidhant",BJD,Berhampur (Odisha ),male,0,16
"Moily,Dr. M. Veerappa",INC,Chikkballapur (Karnataka ),male,0,16
"Mondal,Shri Sunil Kumar",AITC,Bardhaman Purba (West Bengal ),male,0,16
"Mondal,Smt. Pratima",AITC,Jaynagar (West Bengal ),female,0,16
"Muddahanumegowda,Shri S.P.",INC,Tumkur (Karnataka ),male,0,16
"Mufti,Ms. Mehbooba",J&KPDP,Anantnag (Jammu and Kashmir ),female,0,16
"Mukherjee,Dr. Abhijit",INC,Jangipur (West Bengal ),male,0,16
"Mullappally,Shri Ramachandran",INC,Vadakara (Kerala ),male,0,16
"Munda,Shri Kariya",BJP,Khunti (Jharkhand ),male,0,16
"Munde,Dr. Pritam Gopinath Rao",BJP,Beed (Maharashtra ),female,0,16
"Munde ,Shri Gopinath Pandurang",BJP,Beed (Maharashtra ),male,0,16
"Muniyappa,Dr. K.H.",INC,Kolar (Karnataka ),male,0,16
"Nagar,Shri Rodmal",BJP,Rajgarh (Madhya Pradesh ),male,0,16
"Naik,Shri Shripad Yesso",BJP,North Goa (Goa ),male,0,16
"Naik,Shri B.V.",INC,Raichur (Karnataka ),male,0,16
"Naik,Dr. (Prof.) Azmeera Seetaram",TRS,Mahabubabad (Telangana ),male,0,16
"Natterjee,Advocate Jayasingh Thiyagaraj",AIADMK,Thoothukkudi (Tamil Nadu ),male,0,16
"Nete,Shri Ashok Mahadeorao",BJP,Gadchiroli-Chimur (Maharashtra ),male,0,16
"Nimmala,Shri Kristappa",TDP,Hindupur (Andhra Pradesh ),male,0,16
"Ninama,Shri Manshankar",BJP,Banswara (Rajasthan ),male,0,16
"Nishad,Shri Ajay",BJP,Muzaffarpur (Bihar ),male,0,16
"Nishad,Shri Praveen Kumar",SP,Gorakhpur (Uttar Pradesh ),male,0,16
"Nishank,Dr. Ramesh Pokhriyal",BJP,Hardwar (Uttarakhand ),male,0,16
"Noor,Smt. Mausam",INC,Maldaha Uttar (West Bengal ),female,0,16
"Oram,Shri Jual",BJP,Sundargarh (Odisha ),male,0,16
"Owaisi,Shri Asaduddin",AIMIM,Hyderabad (Telangana ),male,0,16
"P.,Shri Nagarajan",AIADMK,Coimbatore (Tamil Nadu ),male,0,16
"P.K.,Shri Kunhalikutty",IUML,Malappuram (Kerala ),male,0,16
"Pal ,Shri Jagdambika",BJP,Domariyaganj (Uttar Pradesh ),male,0,16
"Pala,Shri Vincent H.",INC,Shillong (Meghalaya ),male,0,16
"Panda,Shri Baijayant ""Jay""",BJD,Kendrapara (Odisha ),male,0,16
"Pandey,Shri Ravindra Kumar",BJP,Giridih (Jharkhand ),male,0,16
"Pandey,Shri Hari Om",BJP,Ambedkar Nagar (Uttar Pradesh ),male,0,16
"Pandey,Shri Rajesh",BJP,Kushi Nagar (Uttar Pradesh ),male,0,16
"Pandey,Dr. Mahendra Nath",BJP,Chandauli (Uttar Pradesh ),male,0,16
"Pandula,Dr. Ravindra Babu",TDP,Amalapuram (Andhra Pradesh ),male,0,16
"Paraste,Shri Dalpat Singh",BJP,Shahdol (Madhya Pradesh ),male,0,16
"Parthipan,Shri R.",AIADMK,Theni (Tamil Nadu ),male,0,16
"Pasunoori,Shri Dayakar",TRS,Warangal (Telangana ),male,0,16
"Paswan,Shri Chirag",LJSP,Jamui (Bihar ),male,0,16
"Paswan,Shri Ramchandra",LJSP,Samastipur (Bihar ),male,0,16
"Paswan,Shri Ram Vilas",LJSP,Hajipur (Bihar ),male,0,16
"Paswan,Shri Kamlesh",BJP,Bansgaon (Uttar Pradesh ),male,0,16
"Paswan,Shri Chhedi",BJP,Sasaram (Bihar ),male,0,16
"Patasani,Dr. (Prof.) Prasanna Kumar",BJD,Bhubaneswar (Odisha ),male,0,16
"Patel,Shri Dilip M.",BJP,Anand (Gujarat ),male,0,16
"Patel,Shri Subhash",BJP,Khargone (Madhya Pradesh ),male,0,16
"Patel,Smt. Jayshreeben",BJP,Mehsana (Gujarat ),female,0,16
"Patel,Dr. K. C.",BJP,Valsad (Gujarat ),male,0,16
"Patel,Shri Devji Mansingram",BJP,Jalore (Rajasthan ),male,0,16
"Patel,Shri Prahlad Singh",BJP,Damoh (Madhya Pradesh ),male,0,16
"Patel,Shri Natubhai Gomanbhai",BJP,Dadra and Nagar Haveli (Dadra and Nagar Haveli ),male,0,16
"Patel,Shri Lalubhai Babubhai",BJP,Daman and Diu (Daman and Diu ),male,0,16
"Patel,Shri Nagendra Pratap Singh",SP,Phulpur (Uttar Pradesh ),male,0,16
"Patel,Smt. Anupriya",Apna Dal,Mirzapur (Uttar Pradesh ),female,0,16
"Pathak,Smt. Riti",BJP,Sidhi (Madhya Pradesh ),female,0,16
"Patil,Shri A.T. (Nana)",BJP,Jalgaon (Maharashtra ),male,0,16
"Patil,Shri C. R.",BJP,Navsari (Gujarat ),male,0,16
"Patil,Shri Sanjay(Kaka) Ramchandra",BJP,Sangli (Maharashtra ),male,0,16
"Patil,Shri Kapil Moreshwar",BJP,Bhiwandi (Maharashtra ),male,0,16
"Patil,Shri Bheemrao Baswanthrao",TRS,Zahirabad (Telangana ),male,0,16
"Patil,Shri Vijaysinh Mohite",NCP,Madha (Maharashtra ),male,0,16
"Patle,Smt. Kamla Devi",BJP,Janjgir-Champa (Chhattisgarh ),female,0,16
"Patole,Shri Nanabhau Falgunrao",BJP,Bhandara-Gondiya (Maharashtra ),male,0,16
"Paul,Shri Tapas",AITC,Krishnanagar (West Bengal ),male,0,16
"Phoole,Sushree Sadhvi Savitri Bai",BJP,Bahraich (Uttar Pradesh ),female,0,16
"Poddar,Smt. Aparupa",AITC,Arambagh (West Bengal ),female,0,16
"Prabakaran,Shri K.R.P.",AIADMK,Tirunelveli (Tamil Nadu ),male,0,16
"Pradhan,Shri Nagendra Kumar",BJD,Sambalpur (Odisha ),male,0,16
"Prasad,Dr. Bhagirath",BJP,Bhind (Madhya Pradesh ),male,0,16
"Premachandran,Shri N.K.",RSP,Kollam (Kerala ),male,0,16
"Pusapati,Shri Ashok Gajapathi Raju",TDP,Vizianagaram (Andhra Pradesh ),male,0,16
"Puttaraju,Shri C.S.",JD(S),Mandya (Karnataka ),male,0,16
"Raajhaa,Shri A. Anwhar",AIADMK,Ramanathapuram (Tamil Nadu ),male,0,16
"Radadiya,Shri Vitthalbhai Hansrajbhai",BJP,Porbandar (Gujarat ),male,0,16
"Radhakrishnan,Shri Pon",BJP,Kanniyakumari (Tamil Nadu ),male,0,16
"Radhakrishnan,Shri R.",AINRC,Puducherry (Puducherry ),male,0,16
"Radhakrishnan,Shri T.",AIADMK,Virudhunagar (Tamil Nadu ),male,0,16
"Raghavan,Shri M. K.",INC,Kozhikode (Kerala ),male,0,16
"Raghavendra,Shri B. Y.",BJP,Shimoga (Karnataka ),male,0,16
"Rai,Shri Nityanand",BJP,Ujiarpur (Bihar ),male,0,16
"Rai,Shri Prem Das",SDF,Sikkim (Sikkim ),male,0,16
"Raj,Smt. Krishna",BJP,Shahjahanpur (Uttar Pradesh ),female,0,16
"Raj,Dr. Udit",BJP,North West Delhi (NCT of Delhi ),male,0,16
"Rajbhar,Shri Hari Narayan",BJP,Ghosi (Uttar Pradesh ),male,0,16
"Rajendran,Shri S.",AIADMK,Viluppuram (Tamil Nadu ),male,0,16
"Rajesh,Shri M. B.",CPI(M),Palakkad (Kerala ),male,0,16
"Rajoria,Dr. Manoj",BJP,Karauli-Dholpur (Rajasthan ),male,0,16
"Rajput,Shri Mukesh",BJP,Farrukhabad (Uttar Pradesh ),male,0,16
"Raju,Shri Gokaraju Ganga",BJP,Narsapuram (Andhra Pradesh ),male,0,16
"Ram,Shri Janak",BJP,Gopalganj (Bihar ),male,0,16
"Ram,Shri Vishnu Dayal",BJP,Palamu (Jharkhand ),male,0,16
"Ram Charitra Nishad,Shri",BJP,Machhlishahr (Uttar Pradesh ),male,0,16
"Ram Mohan Naidu,Shri Kinjarapu",TDP,Srikakulam (Andhra Pradesh ),male,0,16
"Ramachandran,Shri Krishnan Narayanasamy",AIADMK,Sriperumbudur (Tamil Nadu ),male,0,16
"Ramadoss,Dr. Anbumani",PMK,Dharmapuri (Tamil Nadu ),male,0,16
"Ranjan,Smt. Ranjeet",INC,Supaul (Bihar ),female,0,16
"Ranjan (Pappu Yadav),Shri Rajesh",RJD,Madhepura (Bihar ),male,0,16
"Rao,Shri Rayapati Sambasiva",TDP,Narasaraopet (Andhra Pradesh ),male,0,16
"Rao,Shri Konakalla Narayana",TDP,Machilipatnam (Andhra Pradesh ),male,0,16
"Rao,Shri Kalvakuntla Chandrashekar",TRS,Medak (Telangana ),male,0,16
"Rao (Avanthi),Shri Muthamsetti Srinivasa",TDP,Anakapalle (Andhra Pradesh ),male,0,16
"Rao Inderjit Singh,",BJP,Gurgaon (Haryana ),male,0,16
"Rathod,Shri Dipsinh Shankarsinh",BJP,Sabarkantha (Gujarat ),male,0,16
"Rathore,Shri Hariom Singh",BJP,Rajsamand (Rajasthan ),male,0,16
"Rathore,Col. Rajyavardhan Singh",BJP,Jaipur Rural (Rajasthan ),male,0,16
"Rathwa,Shri Ramsinh Pataliyabhai",BJP,Chhota Udaipur (Gujarat ),male,0,16
"Raut,Shri Vinayak Bhaurao",SS,Ratnagiri-Sindhudurg (Maharashtra ),male,0,16
"Rawal,Shri Paresh",BJP,Ahmedabad East (Gujarat ),male,0,16
"Rawat,Smt. Priyanka Singh",BJP,Barabanki (Uttar Pradesh ),female,0,16
"Ray,Dr. Ravindra Kumar",BJP,Kodarma (Jharkhand ),male,0,16
"Ray,Shri Bishnu Pada",BJP,Andaman and Nicobar Islands (Andaman and Nicobar Islands ),male,0,16
"Ray,Prof. Sougata",AITC,Dum Dum (West Bengal ),male,0,16
"Ray,Shri Partha Pratim",AITC,Coochbehar (West Bengal ),male,0,16
"Reddy,Shri Ch. Malla",TDP,Malkajgiri (Telangana ),male,0,16
"Reddy,Shri P.V. Midhun",YSR Congress Party,Rajampet (Andhra Pradesh ),male,0,16
"Reddy,Shri Y. S. Avinash",YSR Congress Party,Kadapa (Andhra Pradesh ),male,0,16
"Reddy,Shri Mekapati Rajamohan",YSR Congress Party,Nellore (Andhra Pradesh ),male,0,16
"Reddy,Shri J.C. Divakar",TDP,Anantapur (Andhra Pradesh ),male,0,16
"Reddy,Shri Konda Vishweshwar",TRS,Chevella (Telangana ),male,0,16
"Reddy,Shri Kotha Prabhakar",TRS,Medak (Telangana ),male,0,16
"Reddy,Shri A.P. Jithender",TRS,Mahabubnagar (Telangana ),male,0,16
"Reddy,Shri Ponguleti Srinivasa",YSR Congress Party,Khammam (Telangana ),male,0,16
"Reddy,Shri S.P.Y.",YSR Congress Party,Nandyal (Andhra Pradesh ),male,0,16
"Rijiju,Shri Kiren",BJP,Arunachal West (Arunachal Pradesh ),male,0,16
"Rio,Shri Neiphiu",NPF,Nagaland (Nagaland ),male,0,16
"Rori,Shri Charanjeet Singh",INLD,Sirsa (Haryana ),male,0,16
"Roy,Smt. Sandhya",AITC,Medinipur (West Bengal ),female,0,16
"Roy (Banerjee),Smt. Satabdi",AITC,Birbhum (West Bengal ),female,0,16
"Ruala,Shri C. L.",INC,Mizoram (Mizoram ),male,0,16
"Rudy,Shri Rajiv Pratap",BJP,Saran (Bihar ),male,0,16
"S.R.,Shri Vijayakumar",AIADMK,Chennai Central (Tamil Nadu ),male,0,16
"Sahu,Shri Tamradhwaj",INC,Durg (Chhattisgarh ),male,0,16
"Sahu,Shri Chandu Lal",BJP,Mahasamund (Chhattisgarh ),male,0,16
"Sahu,Shri Lakhan Lal",BJP,Bilaspur (Chhattisgarh ),male,0,16
"Sai,Shri Vishnu Deo",BJP,Raigarh (Chhattisgarh ),male,0,16
"Saini,Shri Raj Kumar",BJP,Kurukshetra (Haryana ),male,0,16
"Salim,Shri Mohammad",CPI(M),Raiganj (West Bengal ),male,0,16
"Samal,Dr. Kulamani",BJD,Jagatsinghpur (Odisha ),male,0,16
"Sampath,Dr. Anirudhan",CPI(M),Attingal (Kerala ),male,0,16
"Sampla,Shri Vijay",BJP,Hoshiarpur (Punjab ),male,0,16
"Sanghamita,Prof. (Dr.) Mamtaz",AITC,Bardhaman-Durgapur (West Bengal ),female,0,16
"Sangma,Shri Conrad Kongkal",NPP,Tura (Meghalaya ),male,0,16
"Sangma,Shri Purno Agitok",NPP,Tura (Meghalaya ),male,0,16
"Sanjar,Shri Alok",BJP,Bhopal (Madhya Pradesh ),male,0,16
"Sarania,Shri Naba (Hira) Kumar",Ind.,Kokrajhar (Assam ),male,0,16
"Saraswati,Shri Sumedhanand",BJP,Sikar (Rajasthan ),male,0,16
"Saren,Dr. Uma",AITC,Jhargram (West Bengal ),female,0,16
"Sarmah,Shri Ram Prasad",BJP,Tezpur (Assam ),male,0,16
"Satav,Shri Rajeev Shankarrao",INC,Hingoli (Maharashtra ),male,0,16
"Sathyabama,Smt. V.",AIADMK,Tiruppur (Tamil Nadu ),female,0,16
"Satpathy,Shri Tathagata",BJD,Dhenkanal (Odisha ),male,0,16
"Saumitra,Shri Khan",AITC,Bishnupur (West Bengal ),male,0,16
"Sawaikar,Advocate (Shri) Narendra Keshav",BJP,South Goa (Goa ),male,0,16
"Sawant,Shri Arvind Ganpat",SS,Mumbai-South (Maharashtra ),male,0,16
"Scindia,Shri Jyotiraditya Madhavrao",INC,Guna (Madhya Pradesh ),male,0,16
"Selvakumarachinnayan,Shri S.",AIADMK,Erode (Tamil Nadu ),male,0,16
"Selvam,Shri V. Panneer",AIADMK,Salem (Tamil Nadu ),male,0,16
"Senguttuvan,Shri B.",AIADMK,Vellore (Tamil Nadu ),male,0,16
"Senthilnathan,Shri P.R.",AIADMK,Sivaganga (Tamil Nadu ),male,0,16
"Sethi,Shri Arjun Charan",BJD,Bhadrak (Odisha ),male,0,16
"Shah,Smt. Mala Rajya Laxmi",BJP,Tehri Garhwal (Uttarakhand ),female,0,16
"Shanavas,Shri M. I.",INC,Wayanad (Kerala ),male,0,16
"Sharma,Shri Ram Kumar",RLSP,Sitamarhi (Bihar ),male,0,16
"Sharma,Dr. Raghu",INC,Ajmer (Rajasthan ),male,0,16
"Sharma,Dr. Mahesh",BJP,Gautam Buddha Nagar (Uttar Pradesh ),male,0,16
"Sharma,Shri Jugal Kishore",BJP,Jammu (Jammu and Kashmir ),male,0,16
"Sharma,Shri Ram Swaroop",BJP,Mandi (Himachal Pradesh ),male,0,16
"Shekhawat,Shri Gajendra Singh",BJP,Jodhpur (Rajasthan ),male,0,16
"Shetti,Shri Raju alias Devappa Anna",SWP,Hatkanangle (Maharashtra ),male,0,16
"Shetty,Shri Gopal Chinayya",BJP,Mumbai-North (Maharashtra ),male,0,16
"Shewale, Shri Rahul Ramesh ,",SS,Mumbai South-Central (Maharashtra ),male,0,16
"Shinde,Dr. Shrikant Eknath",SS,Kalyan (Maharashtra ),male,0,16
"Shivaramegowda,Shri Lalanakere Ramegowda",JD(S),Mandya (Karnataka ),male,0,16
"Shiyal,Dr. Bharatiben Dhirubhai",BJP,Bhavnagar (Gujarat ),female,0,16
"Siddeshwara,Shri Gowdar Mallikarjunappa",BJP,Davanagere (Karnataka ),male,0,16
"Sigriwal,Shri Janardan Singh",BJP,Maharajganj (Bihar ),male,0,16
"Simha,Shri Prathap",BJP,Mysore (Karnataka ),male,0,16
"Singh,Dr. Krishna Pratap",BJP,Jaunpur (Uttar Pradesh ),male,0,16
"Singh,Shri Raj Kumar",BJP,Arrah (Bihar ),male,0,16
"Singh,Dr. Yashwant",BJP,Nagina (Uttar Pradesh ),male,0,16
"Singh,Shri Devendra (Alias) Bhole Singh",BJP,Akbarpur (Uttar Pradesh ),male,0,16
"Singh,Shri Giriraj",BJP,Nawada (Bihar ),male,0,16
"Singh,Shri Parvesh Sahib",BJP,West Delhi (NCT of Delhi ),male,0,16
"Singh,Shri Abhishek",BJP,Rajnandgaon (Chhattisgarh ),male,0,16
"Singh,Shri Lallu",BJP,Faizabad (Uttar Pradesh ),male,0,16
"Singh,Shri Sunil Kumar",BJP,Chatra (Jharkhand ),male,0,16
"Singh,Kunwar Bharatendra",BJP,Bijnor (Uttar Pradesh ),male,0,16
"Singh,Dr. Jitendra",BJP,Udhampur (Jammu and Kashmir ),male,0,16
"Singh,Shri Uday Pratap",BJP,Hoshangabad (Madhya Pradesh ),male,0,16
"Singh,Shri Rajveer (Raju Bhaiya)",BJP,Etah (Uttar Pradesh ),male,0,16
"Singh,Shri Bharat",BJP,Ballia (Uttar Pradesh ),male,0,16
